date,poondi_inflow_total,poondi_outflow_total,cholavaram_inflow_total,cholavaram_outflow_total,redhills_inflow_total,redhills_outflow_total,chembarambakkam_inflow_total,chembarambakkam_outflow_total,veeranam_inflow_total,veeranam_outflow_total,thervoykandigai_inflow_total,thervoykandigai_outflow_total,poondi_net,cholavaram_net,redhills_net,chembar_net,veeranam_net,thervoy_net,city_supply,supply_index,anomaly_score,anomaly,water_stress_level,anomaly_norm,leak_probability,alert_level,supply_change
2022-09-03,0,80,30,5,223,200,64,180,550,550,25,25,-80,25,23,-116,0,0,-148,0.27620114513318395,0.12905603694852325,1,High Stress,0.947862177847399,0.37685254738167834,LOW PRIORITY 🟢,-925.0
2022-09-04,0,80,30,5,133,203,30,180,602,602,25,25,-80,25,-70,-150,0,0,-275,0.2682972367438387,0.15050913772908886,1,High Stress,0.9933425879945734,0.36790440458314044,LOW PRIORITY 🟢,-127.0
2022-09-05,0,80,30,5,86,203,0,150,830,830,25,25,-80,25,-117,-150,0,0,-322,0.26537216828478966,0.15186188482892415,1,High Stress,0.9962104015360845,0.3680736960063281,LOW PRIORITY 🟢,-47.0
2022-09-06,0,80,30,5,23,203,0,139,907,907,20,20,-80,25,-180,-139,0,0,-374,0.2621359223300971,0.1499402576231439,1,High Stress,0.9921365665057645,0.36977264665907045,LOW PRIORITY 🟢,-52.0
2022-09-07,50,80,30,5,23,203,0,208,1310,1310,25,25,-30,25,-180,-208,0,0,-393,0.26095344784665175,0.149187154532761,1,High Stress,0.9905399936940269,0.3698304212431791,LOW PRIORITY 🟢,-19.0
2022-09-08,0,80,30,5,23,207,0,150,1192,1192,25,25,-80,25,-184,-150,0,0,-389,0.2612023898431665,0.15028744013951567,1,High Stress,0.9928725907943755,0.3694634672187336,LOW PRIORITY 🟢,4.0
2022-09-09,0,80,30,5,40,204,0,185,1256,1256,25,25,-80,25,-164,-185,0,0,-404,0.260268857356236,0.150244190331141,1,High Stress,0.9927809015302553,0.3701080543480702,LOW PRIORITY 🟢,-15.0
2022-09-10,0,80,30,5,66,204,0,139,1309,1309,50,50,-80,25,-138,-139,0,0,-332,0.2647498132935026,0.15206727680763138,1,High Stress,0.996645830965522,0.36878901187895186,LOW PRIORITY 🟢,72.0
2022-09-11,0,80,30,5,0,204,0,185,1180,1180,35,35,-80,25,-204,-185,0,0,-444,0.2577794373910879,0.15036463119554033,1,High Stress,0.9930362352448261,0.3729208212333277,LOW PRIORITY 🟢,-112.0
2022-09-12,0,80,30,5,0,204,0,174,1124,1124,25,25,-80,25,-204,-174,0,0,-433,0.25846402788150363,0.15015372588852366,1,High Stress,0.9925891176013932,0.3709458069451195,LOW PRIORITY 🟢,11.0
2022-09-13,0,80,30,5,0,204,0,208,1172,1172,25,25,-80,25,-204,-208,0,0,-467,0.2563480209111277,0.1484821713004234,1,High Stress,0.9890454346145935,0.3723756177371293,LOW PRIORITY 🟢,-34.0
2022-09-14,0,80,30,5,0,204,0,174,1180,1180,25,25,-80,25,-204,-174,0,0,-433,0.25846402788150363,0.15015372588852366,1,High Stress,0.9925891176013932,0.3713176142519414,LOW PRIORITY 🟢,34.0
2022-09-15,0,80,30,5,0,204,0,162,1195,1195,25,25,-80,25,-204,-162,0,0,-421,0.25921085387104803,0.15011989922014535,1,High Stress,0.9925174053222455,0.3705885594854265,LOW PRIORITY 🟢,12.0
2022-09-16,0,80,30,5,0,204,0,185,1210,1210,25,25,-80,25,-204,-185,0,0,-444,0.2577794373910879,0.15112074733827258,1,High Stress,0.9946391957045799,0.3714820886112779,LOW PRIORITY 🟢,-23.0
2022-09-17,80,80,30,5,273,204,0,197,1188,1188,30,30,0,25,69,-197,0,0,-103,0.2790017425939756,0.1420425901628265,1,High Stress,0.9753935716830012,0.3660115761650232,LOW PRIORITY 🟢,341.0
2022-09-18,40,80,30,5,65,204,0,150,1160,1160,20,20,-40,25,-139,-150,0,0,-304,0.2664924072691063,0.1475095643378836,1,High Stress,0.9869835152668607,0.3700030689163683,LOW PRIORITY 🟢,-201.0
2022-09-19,0,80,30,5,42,204,0,174,1125,1125,25,25,-80,25,-162,-174,0,0,-391,0.26107791884490916,0.1503476658488389,1,High Stress,0.9930002688391226,0.3708674421294368,LOW PRIORITY 🟢,-87.0
2022-09-20,115,80,30,5,135,204,0,127,1160,1160,25,25,35,25,-69,-127,0,0,-136,0.2769479711227284,0.14541480080652075,1,High Stress,0.9825426325458868,0.3656482258838346,LOW PRIORITY 🟢,255.0
2022-09-21,95,80,30,5,65,204,0,231,1732,1732,25,25,15,25,-139,-231,0,0,-330,0.26487428429176,0.14210837942446086,1,High Stress,0.9755330444162447,0.37069897165948695,LOW PRIORITY 🟢,-194.0
2022-09-22,95,80,30,5,0,204,0,150,1750,1750,25,25,15,25,-204,-150,0,0,-314,0.2658700522778193,0.14969545296686665,1,High Stress,0.9916175825002675,0.3673236224223578,LOW PRIORITY 🟢,16.0
2022-09-23,90,80,30,5,0,204,0,208,1004,1004,22,22,10,25,-204,-208,0,0,-377,0.26194921583271097,0.14767226466154754,1,High Stress,0.9873284387129864,0.3700438207936348,LOW PRIORITY 🟢,-63.0
2022-09-24,80,55,30,5,0,204,0,185,100,886,25,25,25,25,-204,-185,-786,0,-1125,0.21539706248444113,0.023777679957869113,1,High Stress,0.7246728634200349,0.40439328899702937,MEDIUM PRIORITY 🟡,-748.0
2022-09-25,80,55,10,5,0,204,0,185,150,639,22,22,25,5,-204,-185,-489,0,-848,0.23263629574309186,0.09361869179493576,1,High Stress,0.8727352762121732,0.38815970534539557,LOW PRIORITY 🟢,277.0
2022-09-26,120,55,10,5,0,204,0,150,0,422,25,25,65,5,-204,-150,-422,0,-706,0.2414737366193677,0.11748832328102693,1,High Stress,0.9233387130371556,0.38155863767156417,LOW PRIORITY 🟢,142.0
2022-09-27,100,55,10,5,0,204,0,150,0,424,22,22,45,5,-204,-150,-424,0,-728,0.24010455563853622,0.11599973571713285,1,High Stress,0.9201829187471657,0.38030336395247455,LOW PRIORITY 🟢,-22.0
2022-09-28,90,55,10,5,0,204,0,150,100,382,25,25,35,5,-204,-150,-282,0,-596,0.248319641523525,0.13708159589073782,1,High Stress,0.9648763016370425,0.37797402986869333,LOW PRIORITY 🟢,132.0
2022-09-29,95,55,10,5,0,204,266,150,1574,306,22,22,40,5,-204,116,1268,0,1225,0.3616504854368932,-0.012892008470418992,-1,High Stress,0.6469334034349098,0.6486121966607968,MEDIUM PRIORITY 🟡,1821.0
2022-09-30,85,55,10,5,0,204,186,151,877,453,25,25,30,5,-204,35,424,0,290,0.30346029375155587,0.09336193648794827,1,High Stress,0.872190956918254,0.3633846284232845,LOW PRIORITY 🟢,-935.0
2022-10-01,110,50,10,5,0,204,34,127,892,607,21,21,60,5,-204,-93,285,0,53,0.28871048045805325,0.12162363681276717,1,High Stress,0.9321055462066098,0.3594759915847464,LOW PRIORITY 🟢,-237.0
2022-10-02,90,50,10,5,0,204,0,139,805,805,21,21,40,5,-204,-139,0,0,-298,0.2668658202638785,0.14445795331556033,1,High Stress,0.9805141231577895,0.37224119268086386,LOW PRIORITY 🟢,-351.0
2022-10-03,80,50,10,5,0,204,0,139,550,833,25,25,30,5,-204,-139,-283,0,-591,0.24863081901916853,0.1326241110134338,1,High Stress,0.9554264676704644,0.3804210922686246,LOW PRIORITY 🟢,-293.0
2022-10-04,60,50,10,5,0,204,0,194,100,804,25,25,10,5,-204,-194,-704,0,-1087,0.21776201145133184,0.03381816260397191,1,High Stress,0.7459586101049158,0.39913709967362276,LOW PRIORITY 🟢,-496.0
2022-10-05,50,50,10,5,0,204,0,139,0,705,25,25,0,5,-204,-139,-705,0,-1043,0.22050037341299478,0.048185850879368886,1,High Stress,0.7764179997435345,0.3904610968369879,LOW PRIORITY 🟢,44.0
2022-10-06,75,50,10,5,65,204,108,143,0,424,25,25,25,5,-139,-35,-424,0,-568,0.2500622354991287,0.11821919765345018,1,High Stress,0.9248881611362378,0.38264751141306097,LOW PRIORITY 🟢,475.0
2022-10-07,95,50,26,3,196,196,203,145,0,423,139,139,45,23,0,58,-423,0,-297,0.2669280557630072,0.1234908454627584,1,High Stress,0.9360640143134152,0.3709168321249626,LOW PRIORITY 🟢,271.0
2022-10-08,55,53,26,3,161,196,87,145,0,565,125,125,2,23,-35,-58,-565,0,-633,0.246016928055763,0.11134713500286503,1,High Stress,0.9103194406933253,0.3824231557587334,LOW PRIORITY 🟢,-336.0
2022-10-09,55,53,49,3,300,196,14,188,0,565,112,112,2,46,104,-174,-565,0,-587,0.24887976101568335,0.10919885319702433,1,High Stress,0.9057650996383548,0.37630373410580203,LOW PRIORITY 🟢,46.0
2022-10-10,265,53,119,3,485,196,539,145,224,366,107,107,212,116,289,394,-142,0,869,0.33949464774707494,0.035111601554610905,1,High Stress,0.7487006908221556,0.35378969520179393,LOW PRIORITY 🟢,1456.0
2022-10-11,185,53,72,3,219,196,146,146,354,636,102,102,132,69,23,0,-282,0,-58,0.28180234005476723,0.10400421636942375,1,High Stress,0.8947525091554484,0.37408428099104507,LOW PRIORITY 🟢,-927.0
2022-10-12,240,55,26,3,80,196,100,146,749,749,96,96,185,23,-116,-46,0,0,46,0.2882748319641524,0.13702845067541025,1,High Stress,0.9647636341856014,0.3575437996661618,LOW PRIORITY 🟢,104.0
2022-10-13,210,53,10,3,138,196,145,145,593,734,96,96,157,7,-58,0,-141,0,-35,0.28323375653472743,0.14283847415284906,1,High Stress,0.9770808396759147,0.3596925300740524,LOW PRIORITY 🟢,-81.0
2022-10-14,190,53,10,3,80,196,71,164,1042,1042,91,91,137,7,-116,-93,0,0,-65,0.2813666915608663,0.14505524073214998,1,High Stress,0.9817803679286551,0.3598016202719432,LOW PRIORITY 🟢,-30.0
2022-10-15,190,53,10,3,46,196,0,139,1311,1311,86,86,137,7,-150,-139,0,0,-145,0.27638785163057006,0.14418238009962742,1,High Stress,0.9799299100403293,0.3630993169910519,LOW PRIORITY 🟢,-80.0
2022-10-16,160,53,10,3,46,196,44,160,1058,1199,72,72,107,7,-150,-116,-141,0,-293,0.26717699775952203,0.14722311390542886,1,High Stress,0.9863762425332763,0.36880400031196225,LOW PRIORITY 🟢,-148.0
2022-10-17,150,53,10,3,80,196,0,150,1023,1165,72,72,97,7,-116,-150,-142,0,-304,0.2664924072691063,0.1515721686438889,1,High Stress,0.9955962054319197,0.3669316172513182,LOW PRIORITY 🟢,-11.0
2022-10-18,130,53,10,3,65,196,0,150,1286,1286,70,70,77,7,-131,-150,0,0,-197,0.27315160567587754,0.15031493138249397,1,High Stress,0.9929308720199614,0.36515390941553677,LOW PRIORITY 🟢,107.0
2022-10-19,130,53,10,3,46,196,30,146,1326,1468,70,70,77,7,-150,-116,-142,0,-324,0.26524769728653225,0.1492512337910018,1,High Stress,0.9906758412331089,0.3694291743117937,LOW PRIORITY 🟢,-127.0
2022-10-20,140,53,10,3,115,196,110,145,1088,1229,80,80,87,7,-81,-35,-141,0,-163,0.27526761264625343,0.14798467388269448,1,High Stress,0.98799074388075,0.36496884482462627,LOW PRIORITY 🟢,161.0
2022-10-21,100,53,72,3,265,196,208,139,1011,1152,124,124,47,69,69,69,-141,0,113,0.29244461040577546,0.12171963267201297,1,High Stress,0.9323090566965658,0.3582393824789746,LOW PRIORITY 🟢,276.0
2022-10-22,120,53,60,3,149,196,0,150,1123,1265,112,112,67,57,-47,-150,-142,0,-215,0.27203136669156086,0.14113230747459493,1,High Stress,0.9734637793217894,0.36928661216020087,LOW PRIORITY 🟢,-328.0
2022-10-23,60,53,49,3,34,196,0,150,533,675,102,102,7,46,-162,-150,-142,0,-401,0.2604555638536221,0.14509902566524946,1,High Stress,0.9818731916531134,0.3727790075979222,LOW PRIORITY 🟢,-186.0
2022-10-24,60,53,37,3,0,196,0,150,556,556,81,81,7,34,-196,-150,0,0,-305,0.2664301717699776,0.1484277976371179,1,High Stress,0.9889301628628018,0.3683368054826155,LOW PRIORITY 🟢,96.0
2022-10-25,60,53,10,3,0,196,0,174,521,521,63,63,7,7,-196,-174,0,0,-356,0.26325616131441376,0.15140394544407132,1,High Stress,0.9952395735304417,0.3691963616318329,LOW PRIORITY 🟢,-51.0
2022-10-26,50,48,10,3,0,196,0,174,489,489,26,26,2,7,-196,-174,0,0,-361,0.26294498381877024,0.15154611749626407,1,High Stress,0.9955409771975073,0.36860833576601093,LOW PRIORITY 🟢,-5.0
2022-10-27,50,53,10,3,0,196,0,208,506,506,23,23,-3,7,-196,-208,0,0,-400,0.2605177993527508,0.1502264672487298,1,High Stress,0.9927433287306223,0.37037155619171386,LOW PRIORITY 🟢,-39.0
2022-10-28,150,53,26,3,196,196,139,139,578,578,26,26,97,23,0,0,0,0,120,0.2928802588996764,0.12747013367901283,1,High Stress,0.944500075003207,0.3619659487913516,LOW PRIORITY 🟢,520.0
2022-10-29,110,57,26,3,46,196,0,116,607,607,26,26,53,23,-150,-116,0,0,-190,0.2735872541697784,0.14392718326282367,1,High Stress,0.9793888946913215,0.36821768878966626,LOW PRIORITY 🟢,-310.0
2022-10-30,80,53,10,3,0,196,0,139,996,431,26,26,27,7,-196,-139,565,0,264,0.3018421707742096,0.09999493283044436,1,High Stress,0.8862528586100931,0.356418067538857,LOW PRIORITY 🟢,454.0
2022-10-31,50,53,10,3,0,196,0,150,1145,580,23,23,-3,7,-196,-150,565,0,223,0.2992905153099328,0.10848502560813311,1,High Stress,0.9042517905904361,0.3510175292832813,LOW PRIORITY 🟢,-41.0
2022-11-01,50,53,66,3,967,192,150,150,1211,929,70,70,-3,63,775,0,282,0,1117,0.3549290515309933,0.005887837979053012,1,High Stress,0.6867465347747246,0.3369874625953181,LOW PRIORITY 🟢,894.0
2022-11-02,280,53,214,3,1997,192,1180,150,1058,1058,155,155,227,211,1805,1030,0,0,3273,0.48910878765247695,-0.1514809371510295,-1,Moderate Stress,0.35312593090573435,0.5902984998045407,MEDIUM PRIORITY 🟡,2156.0
2022-11-03,190,53,327,3,391,292,811,198,560,560,133,133,137,324,99,613,0,0,1173,0.35841423948220064,-0.03196371965733957,-1,High Stress,0.6065015210761894,0.6547405039252431,MEDIUM PRIORITY 🟡,-2100.0
2022-11-04,650,53,211,3,1310,292,642,260,963,963,125,125,597,208,1018,382,0,0,2205,0.42264127458302214,-0.08189156870674497,-1,Moderate Stress,0.5006548616231078,0.6053621949102348,MEDIUM PRIORITY 🟡,1032.0
2022-11-05,650,53,177,3,373,292,400,261,201,483,120,120,597,174,81,139,-282,0,709,0.32953696788648246,0.01943093042728139,1,High Stress,0.7154577875445112,0.35941515653525863,LOW PRIORITY 🟢,-1496.0
2022-11-06,550,53,299,3,292,292,310,715,0,282,110,110,497,296,0,-405,-282,0,106,0.29200896191187453,0.033715769925131145,1,High Stress,0.7457415384061726,0.363743336696827,LOW PRIORITY 🟢,-603.0
2022-11-07,450,53,38,3,165,292,42,713,0,282,110,110,397,35,-127,-671,-282,0,-648,0.24508339556883246,0.06357313878735138,1,High Stress,0.809038932832222,0.3896471156653089,LOW PRIORITY 🟢,-754.0
2022-11-08,330,53,10,3,84,292,33,716,0,282,100,100,277,7,-208,-683,-282,0,-889,0.23008464027881503,0.05119165194132075,1,High Stress,0.7827902750857649,0.3888535738146824,LOW PRIORITY 🟢,-241.0
2022-11-09,280,53,10,3,141,292,219,705,0,282,80,80,227,7,-151,-486,-282,0,-685,0.24278068210107046,0.09858439412969588,1,High Stress,0.8832625273151122,0.38190742810562384,LOW PRIORITY 🟢,204.0
2022-11-10,95,53,10,3,118,292,0,752,70,64,80,80,42,7,-174,-752,6,0,-871,0.23120487926313169,0.07269168074204718,1,High Stress,0.8283701722780121,0.3874043498931674,LOW PRIORITY 🟢,-186.0
2022-11-11,290,53,200,3,558,292,330,700,373,373,130,130,237,197,266,-370,0,0,330,0.305949713716704,0.04451733530809221,1,High Stress,0.7686407746925011,0.36643995077178054,LOW PRIORITY 🟢,1201.0
2022-11-12,580,53,269,3,710,710,1510,700,8022,10261,145,145,527,266,0,810,-2239,0,-636,0.2458302215583769,-0.06557672834261508,-1,High Stress,0.5352421988493649,0.6927007961073295,MEDIUM PRIORITY 🟡,-966.0
2022-11-13,670,53,211,3,756,710,2187,1180,350,1551,230,230,617,208,46,1007,-1201,0,677,0.32754543191436397,-0.05962138726007571,-1,High Stress,0.5478674765549343,0.6574526316018222,MEDIUM PRIORITY 🟡,1313.0
2022-11-14,1920,48,408,3,525,710,2131,950,100,64,280,280,1872,405,-185,1181,36,0,3309,0.49134926562111025,-0.18314064543652175,-1,Moderate Stress,0.28600759063911496,0.5968730555179285,MEDIUM PRIORITY 🟡,2632.0
2022-11-15,2540,53,211,3,513,710,1003,945,0,211,235,235,2487,208,-197,58,-211,0,2345,0.4313542444610406,-0.11146306576016951,-1,Moderate Stress,0.43796351325289573,0.5999064535858393,MEDIUM PRIORITY 🟡,-964.0
2022-11-16,1420,53,130,3,305,710,533,950,70,64,185,185,1367,127,-405,-417,6,0,678,0.3276076674134927,-0.0668475831120604,-1,High Stress,0.5325479964241273,0.6631441132702985,MEDIUM PRIORITY 🟡,-1667.0
2022-11-17,945,53,10,3,108,710,360,950,81,64,112,112,892,7,-602,-590,17,0,-276,0.26823500124471,-0.01058727856271674,-1,High Stress,0.6518194132734368,0.6813044198432124,MEDIUM PRIORITY 🟡,-954.0
2022-11-18,875,48,10,3,270,710,313,950,80,64,46,46,827,7,-440,-637,16,0,-227,0.2712845407020164,0.03246005420104153,1,High Stress,0.7430794306417049,0.36514984086787317,LOW PRIORITY 🟢,49.0
2022-11-19,695,53,10,3,189,710,256,950,80,64,26,26,642,7,-521,-694,16,0,-550,0.2511824744834454,0.029225433601290263,1,High Stress,0.7362220596233179,0.37963023058886247,LOW PRIORITY 🟢,-323.0
2022-11-20,525,53,10,3,166,710,267,950,80,74,16,16,472,7,-544,-683,6,0,-742,0.2392332586507344,0.027674878933087288,1,High Stress,0.7329348955444837,0.38348715340984135,LOW PRIORITY 🟢,-192.0
2022-11-21,400,53,10,3,166,710,163,950,250,239,10,10,347,7,-544,-787,11,0,-966,0.2252925068459049,0.0006328766756118487,1,High Stress,0.675606056862807,0.39097482643479087,LOW PRIORITY 🟢,-224.0
2022-11-22,365,53,10,3,46,292,111,250,682,317,10,10,312,7,-246,-139,365,0,299,0.3040204132437142,0.061418792772276076,1,High Stress,0.8044717356998934,0.36843919525334495,LOW PRIORITY 🟢,1265.0
2022-11-23,340,53,194,3,192,192,58,139,787,429,20,20,287,191,0,-81,358,0,755,0.3323998008464028,0.0694099803482921,1,High Stress,0.8214129924551619,0.3411715835729188,LOW PRIORITY 🟢,456.0
2022-11-24,450,53,257,3,227,192,139,139,440,560,30,30,397,254,35,0,-120,0,566,0.3206372915110779,0.07422172825620982,1,High Stress,0.8316138613465789,0.34273664037443197,LOW PRIORITY 🟢,-189.0
2022-11-25,450,53,119,3,168,192,140,140,813,440,20,20,397,116,-24,0,373,0,862,0.339058999253174,0.07722445870595457,1,High Stress,0.8379796270143334,0.33525549875685945,LOW PRIORITY 🟢,296.0
2022-11-26,620,53,186,3,102,192,105,140,575,451,15,15,567,183,-90,-35,124,0,749,0.3320263878516306,0.06290959544553781,1,High Stress,0.80763222600486,0.3358135115381356,LOW PRIORITY 🟢,-113.0
2022-11-27,790,53,160,3,102,192,104,150,459,459,10,10,737,157,-90,-46,0,0,758,0.3325865073437889,0.05591959978521405,1,High Stress,0.7928134884801434,0.3338522361438184,LOW PRIORITY 🟢,9.0
2022-11-28,810,53,126,3,96,192,92,150,501,501,10,10,757,123,-96,-58,0,0,726,0.3305949713716704,0.057980969352867284,1,High Stress,0.7971835762525694,0.33521981143669954,LOW PRIORITY 🟢,-32.0
2022-11-29,740,53,96,3,96,192,92,150,1372,501,10,10,687,93,-96,-58,871,0,1497,0.3785785411999004,-0.013525727348965733,-1,High Stress,0.6455899242423623,0.6231743569461216,MEDIUM PRIORITY 🟡,771.0
2022-11-30,630,53,72,3,56,192,69,150,1358,487,10,10,577,69,-136,-81,871,0,1300,0.36631814787154593,0.014438838826166867,1,High Stress,0.7048745913980301,0.3200255364748316,LOW PRIORITY 🟢,-197.0
2022-12-01,580,308,72,9,187,187,249,150,1409,487,3,15,272,63,0,99,922,-12,1344,0.36905650983320887,0.028033906294997857,1,High Stress,0.7336960308153598,0.31618302862688086,LOW PRIORITY 🟢,44.0
2022-12-02,620,308,56,9,93,187,289,150,1614,487,3,15,312,47,-94,139,1127,-12,1519,0.3799477221807319,0.003449385309765851,1,High Stress,0.681577033700823,0.312855107548496,LOW PRIORITY 🟢,175.0
2022-12-03,625,457,46,9,93,187,405,150,2037,487,3,15,168,37,-94,255,1550,-12,1904,0.40390838934528256,-0.04343902553429713,-1,Moderate Stress,0.5821739600775899,0.6042695363328551,MEDIUM PRIORITY 🟡,385.0
2022-12-04,625,457,36,9,83,187,476,140,1591,464,3,15,168,27,-104,336,1127,-12,1542,0.38137913866069206,0.0013650482477143844,1,High Stress,0.6771582550153226,0.3151623543683284,LOW PRIORITY 🟢,-362.0
2022-12-05,625,457,36,9,71,187,534,140,1319,1319,0,15,168,27,-116,394,0,-15,458,0.313915857605178,0.07528716290390647,1,High Stress,0.8338725746793457,0.3605655112232759,LOW PRIORITY 🟢,-1084.0
2022-12-06,615,457,26,9,71,187,509,140,200,181,0,15,158,17,-116,369,19,-15,432,0.3122977346278317,0.10787202389896039,1,High Stress,0.902952231639063,0.34427143659814363,LOW PRIORITY 🟢,-26.0
2022-12-07,595,457,10,9,26,187,512,130,0,1409,0,15,138,1,-161,382,-1409,-15,-1064,0.219193427931292,-0.0412063278469732,-1,High Stress,0.5869072621579181,0.7145869265128538,HIGH PRIORITY 🔴,-1496.0
2022-12-08,590,457,10,9,26,187,500,130,0,1409,0,15,133,1,-161,370,-1409,-15,-1081,0.21813542444610406,-0.017200644279595,-1,High Stress,0.6377991283582902,0.6912071018732945,MEDIUM PRIORITY 🟡,-17.0
2022-12-09,595,457,36,9,140,187,709,130,0,1410,0,10,138,27,-47,579,-1410,-10,-723,0.24041573313417974,0.008432972434757102,1,High Stress,0.6921422004227408,0.3855793949912677,LOW PRIORITY 🟢,358.0
2022-12-10,2005,153,287,9,2795,287,2177,221,0,1244,35,35,1852,278,2508,1956,-1244,0,5350,0.6183719193427931,-0.2693743824229917,-1,Moderate Stress,0.10319272546954894,0.5889873348646526,MEDIUM PRIORITY 🟡,6073.0
2022-12-11,8280,5053,657,9,623,287,2134,234,0,65,32,32,3227,648,336,1900,-65,0,6046,0.6616878267363704,-0.24370602817815978,-1,Moderate Stress,0.1576094408338601,0.48040729904694573,MEDIUM PRIORITY 🟡,696.0
2022-12-12,5900,7303,900,9,704,287,2046,240,0,65,63,63,-1403,891,417,1806,-65,0,1646,0.38785163057007715,-0.1889320747611697,-1,High Stress,0.27372980461100044,0.6772025390634903,MEDIUM PRIORITY 🟡,-4400.0
2022-12-13,7500,7803,1109,9,981,287,3382,3197,563,65,54,54,-303,1100,694,185,498,0,2174,0.42071197411003236,-0.12099876999740022,-1,Moderate Stress,0.4177478929475887,0.5981794154668073,MEDIUM PRIORITY 🟡,528.0
2022-12-14,7800,7803,200,15,611,287,1924,1600,812,65,39,39,-3,185,324,324,747,0,1577,0.38355738113019666,-0.01941119933172264,-1,High Stress,0.6331127684958152,0.6178721338771906,MEDIUM PRIORITY 🟡,-597.0
2022-12-15,4300,4303,107,15,426,287,1450,1600,879,65,20,20,-3,92,139,-150,814,0,892,0.3409260642270351,0.04994599100764169,1,High Stress,0.7801494834003337,0.3406103594157421,LOW PRIORITY 🟢,-685.0
2022-12-16,2300,2303,38,15,391,287,611,900,910,65,16,16,-3,23,104,-289,845,0,680,0.3277321384117501,0.07146366611091431,1,High Stress,0.8257667906194852,0.3395610242309177,LOW PRIORITY 🟢,-212.0
2022-12-17,2150,2303,38,15,391,287,599,900,910,65,10,10,-153,23,104,-301,845,0,518,0.3176499875529002,0.0699049533870223,1,High Stress,0.8224623315247679,0.3437938229063821,LOW PRIORITY 🟢,-162.0
2022-12-18,2120,2303,15,15,391,287,692,900,1099,254,10,10,-183,0,104,-208,845,0,558,0.3201394075180483,0.08137400907673514,1,High Stress,0.8467766421740451,0.3405769176441443,LOW PRIORITY 🟢,40.0
2022-12-19,1520,1303,15,15,356,287,657,900,713,290,0,15,217,0,69,-243,423,-15,451,0.31348020911127705,0.09824050713990579,1,High Stress,0.882533489517737,0.34498960769783704,LOW PRIORITY 🟢,-107.0
2022-12-20,1520,1303,15,15,265,187,304,381,739,457,0,15,217,0,78,-77,282,-15,485,0.31559621608165295,0.10813323438105105,1,High Stress,0.9035059958702453,0.34275152015186666,LOW PRIORITY 🟢,34.0
2022-12-21,1520,1303,15,15,245,187,102,130,806,384,0,15,217,0,58,-28,422,-15,654,0.32611401543440377,0.09939478684029251,1,High Stress,0.8849805536850626,0.33967496771118477,LOW PRIORITY 🟢,169.0
2022-12-22,1280,1053,15,15,225,187,246,130,386,386,0,15,227,0,38,116,0,-15,366,0.3081901916853373,0.11777765519047279,1,High Stress,0.9239520944799997,0.35056057826014414,LOW PRIORITY 🟢,-288.0
2022-12-23,1305,1053,15,15,225,187,304,130,395,395,0,15,252,0,38,174,0,-15,449,0.31335573811301964,0.11425588421023314,1,High Stress,0.9164859668435316,0.3446638703550647,LOW PRIORITY 🟢,83.0
2022-12-24,1275,903,15,15,360,187,350,130,244,385,0,15,372,0,173,220,-141,-15,609,0.3233134179736121,0.08920478710625246,1,High Stress,0.8633778319133187,0.3409297766258677,LOW PRIORITY 🟢,160.0
2022-12-25,1235,903,49,15,441,187,662,130,141,423,0,15,332,34,254,532,-282,-15,855,0.3386233507592731,0.044411363714405794,1,High Stress,0.7684161157215623,0.3346650462498494,LOW PRIORITY 🟢,246.0
2022-12-26,1150,503,49,15,453,187,419,130,120,402,0,10,647,34,266,289,-282,-10,944,0.34416231018172766,0.0370585057452259,1,High Stress,0.7528281128676735,0.32935757753118594,LOW PRIORITY 🟢,89.0
2022-12-27,1140,503,38,15,441,187,189,130,818,255,0,15,637,23,254,59,563,-15,1521,0.38007219317898927,-0.00017850367773669662,-1,High Stress,0.67388593669775,0.6192914171512102,MEDIUM PRIORITY 🟡,577.0
2022-12-28,1180,703,15,15,326,187,245,130,968,265,0,15,477,0,139,115,703,-15,1419,0.3737241722678616,0.02668609683376333,1,High Stress,0.7308386850300495,0.31478679844414875,LOW PRIORITY 🟢,-102.0
2022-12-29,1250,703,15,15,303,187,246,130,808,667,0,15,547,0,116,116,141,-15,905,0.34173512571570824,0.06856282051447049,1,High Stress,0.8196170200642,0.33744152217286044,LOW PRIORITY 🟢,-514.0
2022-12-30,1350,1003,15,15,303,187,246,130,0,281,0,15,347,0,116,116,-281,-15,283,0.303024645257655,0.09393029600182246,1,High Stress,0.8733958747558406,0.3585426401904418,LOW PRIORITY 🟢,-622.0
2022-12-31,1010,1053,15,15,303,187,246,130,0,281,0,15,-43,0,116,116,-281,-15,-107,0.27875280059746077,0.12650985747999488,1,High Stress,0.9424642967801601,0.366928158382162,LOW PRIORITY 🟢,-390.0
2023-01-01,900,903,15,15,351,187,246,130,0,422,0,15,-3,0,164,116,-422,-15,-160,0.27545431914363955,0.11449973453169077,1,High Stress,0.9170029276664845,0.3631296137873784,LOW PRIORITY 🟢,-53.0
2023-01-02,800,803,15,15,351,187,246,130,0,422,0,10,-3,0,164,116,-422,-10,-155,0.27576549663928307,0.11743783488791687,1,High Stress,0.9232316780285662,0.36219807935575454,LOW PRIORITY 🟢,5.0
2023-01-03,800,803,15,15,341,187,246,130,0,422,0,10,-3,0,154,116,-422,-10,-165,0.275143141647996,0.11947022893110576,1,High Stress,0.9275403379099686,0.3625900845267941,LOW PRIORITY 🟢,-10.0
